Id,Name,Year,Final Price,Role,Nationality,Team,Ent,Age,Matches,LMatches,Runs,LRuns,HS,LHS,Ave,LAve,StrRate,LStrRate,Fifties,LFifties,Hundreds,LHundreds,Fours,LFours,Sixes,LSixes,Catches,LCatches,Stumps,LStumps,Wkts,LWkts,Econ,LEcon,FourWkts,LFourWkts,FiveWkts,LFiveWkts,Indian,Specialist,Status
144,Mohammed Siraj,2017,26000000,Batsman, Indian,SRH,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,9.21,0,1,0,0,0,1,1,63
145,Mohit Sharma,2013,1000000,Bowler,Indian,CSK,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,6.43,0,0,0,0,0,1,1,434
145,Mohit Sharma,2014,20000000,Bowler,Indian,CSK,0,26,16,15,1,0,1,0,0,0,33.33,0,0,0,0,0,0,0,0,0,3,2,0,0,23,20,8.39,6.42999982833862,1,0,0,0,1,1,1865
145,Mohit Sharma,2015,20000000,Bowler,Indian,CSK,0,27,16,16,28,1,21,1,9.33,0,155.55,33.3300018310547,0,0,0,0,1,0,2,0,5,3,0,0,14,23,8.43,8.39000034332275,0,1,0,0,1,1,1917
145,Mohit Sharma,2016,65000000,Bowler,Indian,KXIP,1,28,14,16,32,28,15,21,8,9.32999992370606,123.07,155.550003051758,0,0,0,0,3,1,1,2,3,5,0,0,13,14,8.39,8.43000030517578,0,0,0,0,1,1,4132
145,Mohit Sharma,2017,65000000,Bowler, Indian,KXIP,1,29,14,14,51,32,13,15,8.5,8,102,123.069999694824,0,0,0,0,3,3,1,1,3,3,0,0,13,13,8.97,8.39000034332275,0,0,0,0,1,1,1174
146,Moises Henriques,2009,22104000,All-rounder,Australian,KKR,1,22,4,0,38,0,30,0,19,0,95,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,8.79,0,0,0,0,0,0,0,455
146,Moises Henriques,2010,20830500,All-rounder,Australian,DD,0,23,1,4,11,38,11,30,11,19,220,95,0,0,0,0,2,2,0,1,1,3,0,0,1,2,8.75,8.78999996185303,0,0,0,0,0,0,1210
146,Moises Henriques,2011,2300000,All-rounder,Australian,MI,0,24,0,1,0,11,0,11,0,11,0,220,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,8.75,0,0,0,0,0,0,538
146,Moises Henriques,2013,15981000,All-rounder,Australian,RCB,0,26,10,0,165,0,44,0,41.25,0,132,0,0,0,0,0,20,0,3,0,5,0,0,0,7,0,8.74,0,0,0,0,0,0,0,870
146,Moises Henriques,2014,10000000,All-rounder,Australian,SRH,0,27,4,10,9,165,9,44,4.5,41.25,64.28,132,0,0,0,0,1,20,0,3,1,5,0,0,4,7,9.6,8.73999977111816,0,0,0,0,0,0,3472
146,Moises Henriques,2015,10000000,All-rounder,Australian,SRH,0,28,9,4,287,9,74,9,41,4.5,136.01,64.2799987792969,2,0,0,0,19,1,13,0,1,1,0,0,11,4,6.32,9.60000038146973,0,0,0,0,0,0,1104
146,Moises Henriques,2016,10000000,All-rounder,Australian,SRH,0,29,17,9,182,287,31,74,15.16,41,115.18,136.009994506836,0,2,0,0,15,19,6,13,11,1,0,0,12,11,7.98,6.32000017166138,0,0,0,0,0,0,1407
146,Moises Henriques,2017,10000000,All-rounder,Australian,SRH,0,30,12,17,277,182,55,31,46.16,15.1599998474121,136.45,115.180000305176,3,0,0,0,28,15,4,6,5,11,0,0,1,12,10.33,7.98000001907349,0,0,0,0,0,0,1446
147,Morne Morkel,2009,2947200,Bowler,South African,RR,1,25,2,0,8,0,8,0,8,0,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.71,0,0,0,0,0,0,1,3057
147,Morne Morkel,2010,2777400,Bowler,South African,RR,1,26,2,2,9,8,7,8,9,8,56.25,100,0,0,0,0,1,1,0,0,1,1,0,0,0,0,9.42,5.71000003814697,0,0,0,0,0,1,2430
147,Morne Morkel,2011,21850000,Bowler,South African,DD,0,27,11,2,40,9,16,7,20,9,160,56.25,0,0,0,0,3,1,2,0,1,1,0,0,13,0,7.55,9.42000007629395,0,0,0,0,0,1,2622
147,Morne Morkel,2012,23878250,Bowler,South African,DD,0,28,16,11,3,40,2,16,1.5,20,60,160,0,0,0,0,0,3,0,2,1,1,0,0,25,13,7.19,7.55000019073486,1,0,0,0,0,1,3439
147,Morne Morkel,2013,25303250,Bowler,South African,DD,0,29,10,16,57,3,23,2,11.4,1.5,196.55,60,0,0,0,0,6,0,3,0,0,1,0,0,7,25,8.37,7.19000005722046,0,1,0,0,0,1,6681
147,Morne Morkel,2014,28000000,Bowler,South African,KKR,1,30,12,10,4,57,4,23,0,11.3999996185303,133.33,196.550003051758,0,0,0,0,0,6,0,3,6,0,0,0,12,7,7.64,8.36999988555908,0,0,0,0,0,1,4920
147,Morne Morkel,2015,28000000,Bowler,South African,KKR,1,31,7,12,4,4,4,4,0,0,133.33,133.330001831055,0,0,0,0,0,0,0,0,1,6,0,0,10,12,7.35,7.6399998664856,0,0,0,0,0,1,3912
147,Morne Morkel,2016,28000000,Bowler,South African,KKR,1,32,0,7,0,4,0,4,0,0,0,133.330001831055,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,7.34999990463257,0,0,0,0,0,1,5347
148,Munaf Patel,2017,3000000,Bowler, Indian,GL,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.14,0,0,0,0,0,1,1,111
149,Murali Vijay,2009,1200000,Batsman,Indian,CSK,0,25,4,0,60,0,31,0,15,0,89.55,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,391
149,Murali Vijay,2010,1200000,Batsman,Indian,CSK,0,26,15,4,458,60,127,31,35.23,15,156.84,89.5500030517578,2,0,1,0,36,4,26,2,11,2,0,0,0,0,0,0,0,0,0,0,1,1,509
149,Murali Vijay,2011,41400000,Batsman,Indian,CSK,0,27,16,15,434,458,95,127,27.12,35.2299995422363,128.02,156.839996337891,3,2,0,1,34,36,20,26,5,11,0,0,0,0,0,0,0,0,0,0,1,1,2456
149,Murali Vijay,2012,41400000,Batsman,Indian,CSK,0,28,14,16,336,434,113,95,25.84,27.1200008392334,125.84,128.020004272461,0,3,1,0,39,34,10,20,6,5,0,0,0,0,0,0,0,0,0,0,1,1,1391
149,Murali Vijay,2013,41400000,Batsman,Indian,CSK,0,29,15,14,312,336,55,113,22.28,25.8400001525879,109.09,125.839996337891,2,0,0,1,27,39,8,10,8,6,0,0,0,0,0,0,0,0,0,0,1,1,1292
149,Murali Vijay,2014,50000000,Batsman,Indian,DD,0,30,11,15,207,312,52,55,18.81,22.2800006866455,107.81,109.089996337891,1,2,0,0,20,27,5,8,8,8,0,0,0,0,13,0,0,0,0,0,1,1,4498
149,Murali Vijay,2015,30000000,Batsman,Indian,KXIP,1,31,11,11,251,207,39,52,22.81,18.8099994659424,110.08,107.809997558594,0,1,0,0,27,20,8,5,4,8,0,0,0,0,7,13,0,0,0,0,1,1,5096
149,Murali Vijay,2016,30000000,Batsman,Indian,KXIP,1,32,0,11,0,251,0,39,0,22.8099994659424,0,110.080001831055,0,0,0,0,0,27,0,8,0,4,0,0,0,0,0,7,0,0,0,0,1,1,4374
150,Murugan Ashwin,2016,45000000,Bowler, Indian,RPS,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8.45,0,0,0,0,0,1,1,264
151,Mustafizur Rahman,2016,14000000,Batsman, Bangladeshi,SRH,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,6.9,0,0,0,0,0,0,1,1743
151,Mustafizur Rahman,2017,14000000,Batsman, Bangladeshi,SRH,0,21,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,12.75,6.90000009536743,0,0,0,0,0,1,2460
152,Naman Ojha,2009,1200000,Wicketkeeper batsman,Indian,RR,1,26,8,0,168,0,68,0,24,0,116.66,0,2,0,0,0,11,0,11,0,2,0,4,0,0,0,0,0,0,0,0,0,1,1,46
152,Naman Ojha,2010,1200000,Wicketkeeper batsman,Indian,RR,1,27,14,8,377,168,94,68,31.41,24,132.28,116.660003662109,2,2,0,0,42,11,15,11,4,2,2,4,0,0,0,0,0,0,0,0,1,1,280
152,Naman Ojha,2011,12420000,Wicketkeeper batsman,Indian,DD,0,28,14,14,160,377,29,94,12.3,31.4099998474121,99.37,132.279998779297,0,2,0,0,11,42,11,15,8,4,0,2,0,0,0,0,0,0,0,0,1,1,448
152,Naman Ojha,2012,12420000,Wicketkeeper batsman,Indian,DD,0,29,18,14,255,160,64,29,23.18,12.3000001907349,113.83,99.370002746582,1,0,0,0,21,11,13,11,13,8,2,0,0,0,0,0,0,0,0,0,1,1,523
152,Naman Ojha,2013,12420000,Wicketkeeper batsman,Indian,DD,0,30,2,18,9,255,9,64,9,23.1800003051758,90,113.830001831055,0,1,0,0,1,21,0,13,1,13,0,2,0,0,0,0,0,0,0,0,1,1,881
152,Naman Ojha,2014,5000000,Wicketkeeper batsman,Indian,SRH,0,31,11,2,232,9,79,9,38.66,9,144.09,90,1,0,0,0,14,1,17,0,6,1,1,0,0,0,0,0,0,0,0,0,1,1,485
152,Naman Ojha,2015,5000000,Wicketkeeper batsman,Indian,SRH,0,32,14,11,137,232,28,79,13.7,38.6599998474121,113.22,144.089996337891,0,1,0,0,12,14,4,17,6,6,1,1,0,0,0,0,0,0,0,0,1,1,753
152,Naman Ojha,2016,5000000,Wicketkeeper batsman,Indian,SRH,0,33,17,14,136,137,37,28,13.6,13.6999998092651,98.55,113.220001220703,0,0,0,0,7,12,5,4,18,6,0,1,0,0,0,0,0,0,0,0,1,1,1192
152,Naman Ojha,2017,5000000,Wicketkeeper batsman, Indian,SRH,0,34,14,17,79,136,34,37,19.75,13.6000003814697,121.53,98.5500030517578,0,0,0,0,2,7,3,5,6,18,0,0,0,0,0,0,0,0,0,0,1,1,643
153,Nathan Coulter-Nile,2013,23971500,Bowler,Australian,MI,0,26,1,0,9,0,9,0,9,0,150,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.25,0,0,0,0,0,0,1,511
153,Nathan Coulter-Nile,2014,42500000,Bowler,Australian,DD,0,27,2,1,0,9,0,9,0,9,0,150,0,0,0,0,0,0,0,1,0,1,0,0,2,1,6.75,7.25,0,0,0,0,0,1,1693
153,Nathan Coulter-Nile,2015,42500000,Bowler,Australian,DD,0,28,11,2,20,0,6,0,5,0,111.11,0,0,0,0,0,2,0,1,0,5,0,0,0,15,2,7.55,6.75,1,0,0,0,0,1,1668
153,Nathan Coulter-Nile,2016,42500000,Bowler,Australian,DD,0,29,4,11,9,20,7,6,0,5,64.28,111.110000610352,0,0,0,0,1,2,0,1,0,5,0,0,3,15,7.6,7.55000019073486,0,1,0,0,0,1,1625
153,Nathan Coulter-Nile,2017,35000000,Bowler, Australian,KKR,1,30,8,4,14,9,6,7,4.66,0,116.66,64.2799987792969,0,0,0,0,0,1,2,0,2,0,0,0,15,3,8.04,7.59999990463257,0,0,0,0,0,1,1296
154,Nathu Singh,2016,32000000,Batsman, Indian,MI,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,230
154,Nathu Singh,2017,5000000,Batsman, Indian,GL,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.75,0,0,0,0,0,1,1,439
155,Navdeep Saini,2017,1000000,Bowler,Indian,DD,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90
156,Nic Maddinson,2014,5000000,Batsman,Australian,RCB,0,23,2,0,16,0,12,0,8,0,114.28,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,613
156,Nic Maddinson,2015,5000000,Batsman,Australian,RCB,0,24,1,2,4,16,4,12,4,8,57.14,114.279998779297,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,487
157,Nicholas Pooran,2017,3000000,Wicketkeeper,West Indian,MI,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78
158,Nikhil Naik,2016,3000000,Wicketkeeper-batsman, Indian,KXIP,1,21,2,0,23,0,22,0,11.5,0,74.19,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,113
159,Nitish Rana,2016,1000000,Batsman, Indian,MI,0,22,4,0,104,0,70,0,34.66,0,138.66,0,1,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,310
159,Nitish Rana,2017,1000000,Batsman, Indian,MI,0,23,13,4,333,104,62,70,30.27,34.6599998474121,126.13,138.660003662109,3,1,0,0,24,7,17,8,4,0,0,0,0,0,0,3,0,0,0,0,1,1,302
160,Parthiv Patel,2008,13000000,Wicketkeeper batsman,Indian,CSK,0,23,13,0,302,0,54,0,27.45,0,101.68,0,2,0,0,0,42,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,233
160,Parthiv Patel,2009,13000000,Wicketkeeper batsman,Indian,CSK,0,24,9,13,142,302,36,54,15.77,27.4500007629395,112.69,101.680000305176,0,2,0,0,19,42,2,3,3,6,0,0,0,0,0,0,0,0,0,0,1,1,811
160,Parthiv Patel,2010,13000000,Wicketkeeper batsman,Indian,CSK,0,25,4,9,72,142,57,36,18,15.7700004577637,91.13,112.690002441406,1,0,0,0,6,19,2,2,0,3,2,0,0,0,0,0,0,0,0,0,1,1,455
160,Parthiv Patel,2011,13340000,Wicketkeeper batsman,Indian,KTK,0,26,14,4,202,72,37,57,20.2,18,110.38,91.129997253418,0,1,0,0,25,6,2,2,8,0,1,2,0,0,0,0,0,0,0,0,1,1,426
160,Parthiv Patel,2012,29900000,Wicketkeeper batsman,Indian,DC,0,27,14,14,194,202,45,37,17.63,20.2000007629395,117.57,110.379997253418,0,0,0,0,19,25,4,2,5,8,1,1,0,0,0,0,0,0,0,0,1,1,3127
160,Parthiv Patel,2013,29900000,Wicketkeeper batsman,Indian,SRH,0,28,13,14,294,194,61,45,22.61,17.6299991607666,115.29,117.569999694824,1,0,0,0,37,19,4,4,5,5,3,1,0,0,0,0,0,0,0,0,1,1,1060
160,Parthiv Patel,2014,14000000,Wicketkeeper batsman,Indian,RCB,0,29,12,13,205,294,57,61,20.5,22.6100006103516,110.81,115.290000915527,1,1,0,0,30,37,1,4,11,5,1,3,0,0,0,0,0,0,0,0,1,1,1323
160,Parthiv Patel,2015,14000000,Wicketkeeper batsman,Indian,MI,0,30,14,12,339,205,59,57,26.07,20.5,137.8,110.809997558594,2,1,0,0,47,30,5,1,7,11,3,1,0,0,0,0,0,0,0,0,1,1,755
160,Parthiv Patel,2016,14000000,Wicketkeeper batsman,Indian,MI,0,31,10,14,177,339,81,59,17.7,26.0699996948242,116.44,137.800003051758,1,2,0,0,23,47,4,5,9,7,1,3,0,0,0,0,0,0,0,0,1,1,920
160,Parthiv Patel,2017,14000000,Wicketkeeper batsman, Indian,MI,0,32,16,10,395,177,70,81,24.68,17.7000007629395,134.81,116.440002441406,2,1,0,0,49,23,8,4,6,9,2,1,0,0,0,0,0,0,0,0,1,1,2141
161,Parveez Rasool,2013,1000000,All-rounder,Indian,PWI,0,24,2,0,5,0,4,0,5,0,55.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.6,0,0,0,0,0,1,0,3
161,Parveez Rasool,2014,9500000,All-rounder,Indian,SRH,0,25,3,2,0,5,0,4,0,5,0,55.5499992370606,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9.22,5.59999990463257,0,0,0,0,1,0,392
161,Parveez Rasool,2015,9500000,All-rounder,Indian,SRH,0,26,2,3,2,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2,9.22000026702881,0,0,0,0,1,0,306
161,Parveez Rasool,2016,9500000,All-rounder,Indian,RCB,0,27,0,2,0,2,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.19999980926514,0,0,0,0,1,0,109
162,Parvinder Awana,2012,2000000,Bowler,Indian,KXIP,1,26,12,0,4,0,4,0,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,7.91,0,1,0,0,0,1,1,149
162,Parvinder Awana,2013,2000000,Bowler,Indian,KXIP,1,27,14,12,1,4,1,4,0.5,0,11.11,80,0,0,0,0,0,0,0,0,1,3,0,0,15,17,7.62,7.90999984741211,0,1,0,0,1,1,1166
162,Parvinder Awana,2014,6500000,Bowler,Indian,KXIP,1,28,7,14,0,1,0,1,0,0.5,0,11.1099996566772,0,0,0,0,0,0,0,0,0,1,0,0,7,15,10.42,7.61999988555908,0,0,0,0,1,1,674
163,Pat Cummins,2014,10000000,Bowler,Australian,KKR,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.25,0,0,0,0,0,0,1,989
163,Pat Cummins,2015,10000000,Bowler,Australian,KKR,1,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9.7,7.25,0,0,0,0,0,1,1176
163,Pat Cummins,2017,45000000,Bowler, Australian,DD,0,24,12,0,77,0,24,0,15.4,0,145.28,0,0,0,0,0,5,0,4,0,1,0,0,0,15,0,8.07,0,0,0,0,0,0,1,1079
164,Pawan Negi,2012,1000000,All-rounder,Indian,DD,0,19,8,0,36,0,14,0,18,0,124.13,0,0,0,0,0,4,0,1,0,2,0,0,0,7,0,6.9,0,1,0,0,0,1,0,102
164,Pawan Negi,2013,1000000,All-rounder,Indian,DD,0,20,1,8,0,36,0,14,0,18,0,124.129997253418,0,0,0,0,0,4,0,1,0,2,0,0,0,7,7,6.90000009536743,0,1,0,0,1,0,389
164,Pawan Negi,2014,1000000,All-rounder,Indian,CSK,0,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.71,7,0,0,0,0,1,0,140
164,Pawan Negi,2015,1000000,All-rounder,Indian,CSK,0,22,10,2,116,0,36,0,14.5,0,158.9,0,0,0,0,0,10,0,5,0,4,1,0,0,6,0,8.4,10.710000038147,0,0,0,0,1,0,185
164,Pawan Negi,2016,85000000,All-Rounder,Indian,DD,0,23,8,10,57,116,19,36,28.5,14.5,96.61,158.899993896484,0,0,0,0,2,10,3,5,2,4,0,0,1,6,9.33,8.39999961853027,0,0,0,0,1,0,599
164,Pawan Negi,2017,10000000,All-Rounder, Indian,RCB,0,24,12,8,144,57,35,19,18,28.5,129.72,96.6100006103516,0,0,0,0,10,2,7,3,3,2,0,0,16,1,6.12,9.32999992370606,0,0,0,0,1,0,914
165,Pawan Suyal,2013,1000000,Bowler,Indian,MI,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,1,1,196
165,Pawan Suyal,2014,1000000,Bowler,Indian,MI,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11.66,7,0,0,0,0,1,1,178
165,Pawan Suyal,2015,1000000,Bowler,Indian,MI,0,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.5,11.6599998474121,0,0,0,0,1,1,92
165,Pawan Suyal,2016,1000000,Bowler,Indian,DD,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,1,1,181
166,Piyush Chawla,2008,16000000,All-Rounder,Indian,KXIP,1,20,15,0,90,0,24,0,22.5,0,152.54,0,0,0,0,0,10,0,3,0,6,0,0,0,17,0,8.3,0,0,0,0,0,1,0,786
166,Piyush Chawla,2009,16000000,All-Rounder,Indian,KXIP,1,21,14,15,31,90,8,24,6.2,22.5,86.11,152.539993286133,0,0,0,0,3,10,0,3,6,6,0,0,12,17,6.86,8.30000019073486,0,0,0,0,1,0,1243
166,Piyush Chawla,2010,16000000,All-Rounder,Indian,KXIP,1,22,14,14,62,31,22,8,12.4,6.19999980926514,103.33,86.1100006103516,0,0,0,0,7,3,0,0,3,6,0,0,12,12,7.48,6.8600001335144,0,0,0,0,1,0,646
166,Piyush Chawla,2011,41400000,All-Rounder,Indian,KXIP,1,23,12,14,48,62,15,22,16,12.3999996185303,87.27,103.330001831055,0,0,0,0,2,7,2,0,3,3,0,0,16,12,8.12,7.48000001907349,1,0,0,0,1,0,696
166,Piyush Chawla,2012,41400000,All-Rounder,Indian,KXIP,1,24,16,12,106,48,21,15,13.25,16,120.45,87.2699966430664,0,0,0,0,9,2,4,2,3,3,0,0,16,16,7.35,8.11999988555908,0,1,0,0,1,0,1936
166,Piyush Chawla,2013,41400000,All-Rounder,Indian,KXIP,1,25,16,16,64,106,23,21,10.66,13.25,112.28,120.449996948242,0,0,0,0,5,9,3,4,1,3,0,0,11,16,7.16,7.34999990463257,0,0,0,0,1,0,2246
166,Piyush Chawla,2014,42500000,All-Rounder,Indian,KKR,1,26,11,16,31,64,17,23,10.33,10.6599998474121,163.15,112.279998779297,0,0,0,0,4,5,1,3,3,1,0,0,14,11,7.67,7.15999984741211,0,0,0,0,1,0,1194
166,Piyush Chawla,2015,42500000,All-Rounder,Indian,KKR,1,27,13,11,54,31,22,17,13.5,10.3299999237061,114.89,163.149993896484,0,0,0,0,5,4,2,1,2,3,0,0,11,14,7.68,7.67000007629395,1,0,0,0,1,0,1141
166,Piyush Chawla,2016,42500000,All-Rounder,Indian,KKR,1,28,12,13,27,54,11,22,9,13.5,103.84,114.889999389648,0,0,0,0,4,5,0,2,3,2,0,0,11,11,7.72,7.67999982833862,0,1,0,0,1,0,743
166,Piyush Chawla,2017,42500000,All-Rounder, Indian,KKR,1,29,6,12,2,27,2,11,2,9,33.33,103.839996337891,0,0,0,0,0,4,0,0,1,3,0,0,6,11,8.95,7.71999979019165,0,0,0,0,1,0,759
167,Pradeep Sahu,2016,1000000,Batsman, Indian,KXIP,1,30,5,0,19,0,18,0,19,0,146.15,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,8.34,0,0,0,0,0,1,1,39
168,Pradeep Sangwan,2016,2000000,Bowler, Indian,GL,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.25,0,0,0,0,0,1,1,258
168,Pradeep Sangwan,2017,2000000,Bowler, Indian,GL,0,26,5,2,2,0,1,0,1,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,10.05,12.25,0,0,0,0,1,1,324
169,Pragyan Ojha,2008,1200000,Bowler,Indian,DC,0,22,13,0,2,0,1,0,1,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,7.67,0,0,0,0,0,1,1,129
169,Pragyan Ojha,2009,1200000,Bowler,Indian,DC,0,23,15,13,1,2,1,1,0.33,1,14.28,50,0,0,0,0,0,0,0,0,2,3,0,0,18,11,6.5,7.67000007629395,0,0,0,0,1,1,679
169,Pragyan Ojha,2010,1200000,Bowler,Indian,DC,0,24,16,15,3,1,2,1,1,0.330000013113022,37.5,14.2799997329712,0,0,0,0,0,0,0,0,4,2,0,0,21,18,7.29,6.5,0,0,0,0,1,1,1332
169,Pragyan Ojha,2011,23000000,Bowler,Indian,DC,0,25,10,16,0,3,0,2,0,1,0,37.5,0,0,0,0,0,0,0,0,2,4,0,0,10,21,7.24,7.28999996185303,0,0,0,0,1,1,2543
169,Pragyan Ojha,2012,23000000,Bowler,Indian,MI,0,26,9,10,5,0,4,0,2.5,0,35.71,0,0,0,0,0,0,0,0,0,1,2,0,0,9,10,7.33,7.23999977111816,0,0,0,0,1,1,2370
169,Pragyan Ojha,2013,23000000,Bowler,Indian,MI,0,27,16,9,2,5,1,4,2,2.5,50,35.7099990844727,0,0,0,0,0,0,0,0,2,1,0,0,16,9,7.28,7.32999992370606,0,0,0,0,1,1,4101
169,Pragyan Ojha,2014,32500000,Bowler,Indian,MI,0,28,12,16,4,2,2,1,4,2,50,50,0,0,0,0,0,0,0,0,0,2,0,0,4,16,8.26,7.28000020980835,0,0,0,0,1,1,2974
169,Pragyan Ojha,2015,5000000,Bowler,Indian,MI,0,29,1,12,0,4,0,2,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.5,8.26000022888184,0,0,0,0,1,1,909
170,Pratham Singh,2017,1000000,Batsman,Indian,GL,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59
171,Praveen Dubey,2016,3500000,All-rounder,Indian,RCB,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
171,Praveen Dubey,2017,1000000,All-rounder,Indian,RCB,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106
172,Praveen Kumar,2008,12000000,Bowler,Indian,RCB,0,22,13,0,112,0,34,0,11.2,0,114.28,0,0,0,0,0,10,0,6,0,2,0,0,0,11,0,8.19,0,0,0,0,0,1,1,637
172,Praveen Kumar,2009,12000000,Bowler,Indian,RCB,0,23,13,13,65,112,14,34,13,11.1999998092651,141.3,114.279998779297,0,0,0,0,1,10,6,6,1,2,0,0,13,11,7.93,8.1899995803833,0,0,0,0,1,1,1875
172,Praveen Kumar,2010,12000000,Bowler,Indian,RCB,0,24,12,13,4,65,3,14,2,13,50,141.300003051758,0,0,0,0,0,1,0,6,0,1,0,0,10,13,8.44,7.92999982833862,0,0,0,0,1,1,2667
172,Praveen Kumar,2011,36800000,Bowler,Indian,KXIP,1,25,13,12,27,4,15,3,9,2,87.09,50,0,0,0,0,2,0,1,0,2,0,0,0,10,10,7.5,8.4399995803833,0,0,0,0,1,1,2508
172,Praveen Kumar,2012,36800000,Bowler,Indian,KXIP,1,26,16,13,35,27,10,15,11.66,9,116.66,87.0899963378906,0,0,0,0,2,2,1,1,1,2,0,0,9,10,6.88,7.5,0,0,0,0,1,1,8283
172,Praveen Kumar,2013,36800000,Bowler,Indian,KXIP,1,27,15,16,47,35,24,10,7.83,11.6599998474121,120.51,116.660003662109,0,0,0,0,3,2,3,1,1,1,0,0,12,9,6.62,6.88000011444092,0,0,0,0,1,1,4139
172,Praveen Kumar,2014,5000000,Bowler,Indian,MI,0,28,3,15,1,47,1,24,1,7.82999992370606,50,120.51000213623,0,0,0,0,0,3,0,3,0,1,0,0,3,12,6.5,6.61999988555908,0,0,0,0,1,1,3595
172,Praveen Kumar,2015,22000000,Bowler,Indian,SRH,0,29,12,3,17,1,12,1,5.66,1,68,50,0,0,0,0,1,0,0,0,3,0,0,0,7,3,9.13,6.5,0,0,0,0,1,1,3613
172,Praveen Kumar,2016,35000000,Bowler,Indian,GL,0,30,16,12,28,17,15,12,7,5.65999984741211,103.7,68,0,0,0,0,4,1,0,0,2,3,0,0,9,7,7.78,9.13000011444092,0,0,0,0,1,1,2612
172,Praveen Kumar,2017,35000000,Bowler, Indian,GL,0,31,6,16,8,28,7,15,8,7,88.88,103.699996948242,0,0,0,0,0,4,0,0,0,2,0,0,6,9,9.15,7.78000020980835,0,0,0,0,1,1,2757
173,Pravin Tambe,2013,1000000,Bowler,Indian,RR,1,42,3,0,3,0,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,1,1,16
